Zip Code,Median Income,Median Age,Total Population,White Pop,Black Pop,Asian Pop,Hispanic Pop,Pacific Pop,Native Pop,Other Pop
44672,33802,48.8,4707,4675,32,0,206,0,0,0
44683,35208,38.8,8490,8391,12,0,20,0,43,0
44685,67642,42.3,26971,25707,383,240,284,41,9,11
44691,46863,40.3,43476,40450,1271,649,870,0,99,234
44703,24770,33.8,8741,6025,2257,117,362,0,0,23
44705,31585,36.3,19288,12839,4935,218,286,0,8,39
44706,40994,40.4,18081,15845,1383,25,356,0,61,95
44707,21769,37.4,8804,5707,2356,23,151,0,41,2
44708,44457,43.5,24982,22140,1463,481,554,0,0,51
44709,42780,40.5,19096,16514,1768,86,818,0,0,104
44710,30674,32.7,10388,8573,726,43,142,0,0,40
44714,42999,45.4,8886,7006,1434,92,214,0,81,0
44718,73490,47.9,12115,11165,325,339,169,0,0,6
44720,60385,43.5,39832,38106,425,514,631,0,14,110
44721,60411,38.7,13556,12625,452,42,275,0,0,41
44805,45104,39.4,32347,31095,344,281,322,0,18,119
44811,51752,41,12732,12488,29,35,249,0,28,0
44813,47063,39.9,7633,7367,33,11,73,25,0,0
44814,65867,44.6,2855,2731,7,0,45,6,8,15
44820,40134,44.6,17829,17205,239,94,243,0,4,4
44824,53114,45.3,3625,3443,4,22,150,0,0,36
44827,43209,41.2,6917,6706,70,5,44,0,0,0
44830,40020,39.4,18525,16682,708,23,1444,0,54,393
44833,38769,42,16997,16601,89,50,281,0,0,8
44837,50549,34.7,4402,4314,3,0,19,0,7,15
44839,54834,45.8,12646,12077,111,64,239,0,12,52
44842,44049,43.7,5308,5250,17,12,5,0,0,2
44846,74052,45.2,3015,2820,27,47,54,0,6,0
44851,49087,35.9,4985,4665,148,9,83,0,4,22
44857,46209,40,23486,22054,285,73,1445,0,8,611
44864,49044,40.2,3517,3435,55,0,1,0,6,10
44865,48214,38.2,3750,3323,62,18,330,0,0,249
44870,41449,40.9,41125,32450,6038,336,2009,52,234,415
44875,43908,42.5,13668,13536,34,23,161,0,26,12
44883,43647,39.5,29271,27782,646,214,1305,0,24,243
44889,65193,44.8,6630,6500,0,0,72,0,47,0
44890,50156,36.6,11384,10416,22,27,1435,0,98,471
44902,25964,37.6,5132,2864,1877,0,114,0,19,83
44903,41011,42.4,24934,20791,2905,89,642,0,23,365
44904,56263,42.2,13881,12946,344,64,107,0,0,72
44905,42672,38.9,13984,12096,1395,12,339,0,17,44
44906,36826,44.4,17179,15106,939,549,243,0,26,58
44907,37226,41.1,14359,12226,1404,12,105,0,8,0
45002,63242,35.5,13557,13043,130,64,255,61,26,72
45005,54801,40.6,30432,29464,188,156,446,0,96,82
45011,61300,35.2,68750,56868,7177,1642,4213,53,72,1326
45013,52161,41.4,53539,50304,1686,319,1297,20,144,70
45014,55971,38.3,44297,35742,6194,515,2498,23,187,677
45015,40428,35.5,12064,11113,584,0,1090,0,0,210
45030,61160,38.8,17939,17742,19,8,133,0,35,0
45036,71229,36.6,38853,34108,3750,298,880,11,69,243
45039,78707,35.5,23404,22203,473,395,491,0,11,39
45040,86869,37,52052,41383,2250,6801,1928,0,0,408
45042,48929,43.6,26643,24633,1018,465,279,0,43,68
45044,47484,34.7,52769,43170,6332,916,1960,39,139,504
45050,65694,34.9,9222,8548,263,123,365,0,0,36
45052,76346,47.1,4310,4166,0,0,14,0,8,0
45056,39928,21.6,27400,24989,705,1257,509,0,0,36
45064,55947,44.1,3016,2918,0,0,3,0,0,0
45065,43704,34.2,5366,5205,69,68,16,0,0,0
45066,92171,40,24150,22238,440,932,289,6,21,39
45067,59664,32.5,14124,13420,126,0,445,0,0,256
45068,71140,42.5,10659,10449,4,0,311,24,8,59
45069,83904,38.3,50095,40967,3427,4394,2003,8,41,453
45102,55460,36.3,22585,21499,210,197,423,50,170,217
45103,56318,35.9,33225,30835,605,392,814,0,99,629
45106,47188,40.8,12631,12547,10,0,57,0,0,0
45107,50141,38.5,9033,8821,41,18,107,0,7,4
45113,54767,42.9,3508,3490,0,0,0,0,0,0
45118,50199,43.2,3604,3601,0,3,18,0,0,0
45121,42591,39.8,9468,9140,202,71,15,0,0,4
45122,53257,38.6,10940,10722,81,56,169,4,3,12
45123,34045,41.6,8560,8389,41,54,22,0,0,0
45133,39838,41.9,23239,21814,532,89,297,0,31,18
45140,83184,39.2,53720,49929,963,1684,1592,0,16,317
45150,58433,41.7,31825,30093,734,265,492,6,49,31
45152,68935,42.3,11189,11092,27,0,128,0,21,10
45154,42344,37.3,9214,9010,87,17,158,0,0,6
45157,56637,43.1,9831,9667,79,0,55,0,18,13
45169,44273,36.1,4958,4837,2,17,32,0,8,10
45171,45333,41.1,6362,6228,0,0,2,2,0,13
45176,54003,39.1,9011,8823,50,0,119,0,0,47
45177,44211,40.7,21950,20218,940,78,585,0,89,127
45202,47500,33.3,13259,7511,4779,285,424,0,29,178
45204,28047,28.1,7167,5086,1666,30,445,0,0,51
45205,28638,30.4,19439,10494,6874,49,1853,0,231,1053
45206,26958,37.6,10428,4086,5841,173,192,0,23,52
45208,74529,34.9,18844,16313,1268,722,563,15,55,72
45211,39409,35.7,37317,22851,13117,151,705,0,73,111
45212,37018,35.1,21993,18172,2822,52,840,22,6,486
45213,49344,38.2,12352,5955,5894,34,163,0,0,263
45215,44946,38.9,30578,19352,9701,466,916,0,18,81
45216,29087,39,9649,6420,2957,0,974,0,54,9
45217,37317,37.3,6675,3527,2831,124,45,0,96,18
45219,22729,21.4,18214,11688,4829,864,491,97,30,238
45220,33637,28.8,14934,9905,2652,1887,261,0,32,90
45223,26014,31.1,12226,4972,6838,70,114,0,0,23
45224,43722,45.8,20049,8768,10234,192,381,0,32,55
45226,66944,34,5224,5020,83,78,40,0,13,0
45227,48264,38.6,17999,11039,6182,206,226,0,114,36
45229,19391,38,12744,2292,10098,88,125,0,35,87
45230,66782,41.5,26622,24804,1004,335,174,0,10,44
45231,43871,38.4,40703,22015,16075,452,926,0,104,68
45233,74136,42.1,15581,15046,179,70,168,0,35,0
45236,53063,42.4,24246,18543,3842,1243,499,0,4,121
45237,32848,41.3,20090,4832,14605,71,226,0,0,0
45238,46311,35.2,46053,36285,7291,509,1187,0,105,699
45239,48228,37.5,27579,18336,8162,657,832,0,0,37
45240,50670,37,27438,9170,16762,363,1354,0,8,313
45241,69822,46,22853,18901,2120,1072,1150,0,34,296
45242,76564,45.2,22157,18615,1096,2040,623,0,0,85
45243,105263,43.8,14634,13602,174,513,299,0,36,154
45244,89101,38.6,29177,28339,117,494,790,0,20,72
45245,64583,40.2,18903,17996,395,206,209,0,0,0
45246,49277,37.8,14903,9217,4167,752,2460,0,0,570
45247,70244,45.1,22331,21391,415,207,194,0,15,46
45248,66961,42.6,25230,24605,292,119,327,0,0,163
45249,78290,40.6,13372,10495,1127,1136,901,94,0,185
45251,56616,37.1,21951,16063,4581,298,326,22,0,7
45252,85486,50.2,4820,4303,263,189,42,0,0,25
45255,68210,42.7,21419,20132,242,747,120,0,10,32
45304,50000,40.2,7607,7551,2,0,56,0,17,1
45305,77870,37.4,11144,10451,246,101,85,2,0,23
45308,50907,38.7,4164,4101,0,12,37,0,15,9
45309,46011,45.7,12599,12334,70,15,103,0,0,0
45311,50966,47.3,6305,6144,50,0,72,0,53,0
45315,81620,47.7,4249,3363,584,162,32,0,4,52
45318,51197,39.9,5730,5679,0,0,91,0,0,13
45320,45758,38.6,15219,14829,59,148,104,0,20,0
45322,50863,41.1,21563,18708,1647,398,193,0,0,59
45323,55607,47,5439,5181,31,85,52,0,20,0
45324,44104,31.9,40104,32969,3591,1746,1173,42,68,238
45327,61212,43.1,9289,8952,57,133,150,0,0,33
45331,36713,45,22289,21500,256,52,183,0,55,24
45335,52376,39.7,6589,6480,38,5,60,0,4,11
45338,53065,44.6,4870,4789,17,43,0,0,8,0
45341,41738,46,3507,3139,0,0,411,0,41,113
45342,52094,39.1,36569,32574,1405,1723,656,0,8,163
45344,46497,38.8,16925,15979,120,116,1192,0,95,421
45345,41016,40,5868,5807,31,0,33,0,0,0
45347,50407,39.8,4704,4554,68,0,82,0,3,0
45356,41045,39.5,25504,23470,967,220,229,0,54,112
45365,45931,40.6,30150,27865,1142,265,638,0,114,112
45368,50854,40.7,4674,4626,0,0,9,0,0,25
45371,64144,42.9,18755,18334,78,194,277,16,22,16
45373,55512,41,35343,32502,1184,836,675,0,74,0
45377,57738,43.1,15010,13727,400,123,184,0,0,73
45380,52425,39.9,5233,5191,0,0,15,0,8,0
45381,44229,42.9,5503,5318,33,42,17,0,0,0
45383,46348,41.8,7279,7099,0,26,46,0,0,26
45385,47023,41.9,38728,32551,4443,433,643,0,33,142
45387,66506,51.6,5189,4386,526,97,112,0,0,8
45390,39936,43.4,3310,3229,26,0,319,0,0,43
45402,18036,38.3,10639,2605,7701,48,280,0,30,114
45403,27632,33.4,15298,12794,1606,49,1494,39,38,354
45404,24574,39.5,9918,8027,1538,64,166,0,77,15
45405,25245,35.9,18321,5901,11320,69,718,0,0,179
45406,27603,40.9,20428,2874,17038,23,196,0,59,99
45409,53796,20.9,15627,13680,967,549,354,0,25,33
45410,31600,34.4,15765,13443,1286,145,985,0,201,411
45414,39243,40.4,20995,16320,3524,136,403,53,9,59
45415,51379,47.5,12675,7846,4319,207,262,0,0,108
45416,34702,40.1,5871,1707,4027,8,105,0,0,100
45417,23361,36.2,31752,5184,25365,34,506,0,52,242
45419,65156,39.1,14491,13805,169,139,277,0,0,35
45420,36647,36,25905,23710,867,508,587,0,93,84
45424,55145,37.9,50359,39197,6558,1317,1737,49,217,510
45426,37359,43.8,14943,3371,10972,64,236,0,43,150
45429,55004,46.7,25352,23600,748,385,632,0,82,163
45430,78945,43.6,7507,6762,79,497,45,0,0,0
45431,57706,33.9,26968,23608,1322,1142,1290,0,7,159
45432,54219,42.7,14923,13734,555,232,386,0,0,10
45434,99816,43.7,11802,10901,84,413,391,0,0,196
45439,39259,32.9,10144,8673,1124,258,156,0,0,8
45440,62087,41.5,20753,18931,651,590,411,0,101,142
45449,39215,39.3,18361,14918,2613,314,429,0,34,48
45458,70615,41.8,30650,25764,1908,2205,581,10,7,197
45459,65419,48.5,27577,24356,1397,723,589,83,83,130
45502,63960,47.2,15836,15224,327,47,151,0,25,51
45503,43663,41.9,32914,28803,1973,477,835,0,34,398
45504,45873,37.4,18262,16596,817,148,257,0,46,205
45505,26765,38,19396,15229,3078,56,610,9,24,316
45506,33039,36.2,14421,7952,5326,44,438,52,17,287
45601,43525,40.2,56910,50273,3984,390,588,27,28,213
45612,38689,38.7,5899,5745,59,0,19,0,5,2
45619,43738,38.7,8061,7875,15,55,121,0,14,57
45628,49415,43.9,4567,4346,144,0,30,0,4,0
45629,41042,39.2,3532,3317,152,0,42,0,18,5
45631,38419,43.1,14712,14032,285,130,122,0,26,0
45638,36455,40.5,21739,20480,819,16,154,0,45,17
45640,38771,39.6,16320,15827,175,38,293,0,31,63
45648,38577,39.8,12321,11199,741,0,59,0,160,13
45660,32415,39.8,8400,8119,23,3,62,67,11,0
45661,38620,41.9,7021,6855,1,0,44,0,16,0
45662,31315,38.6,29515,27333,1133,203,502,0,48,273
45663,38090,39.1,6464,6258,0,5,25,0,34,0
45669,51840,44,10260,9979,53,27,31,0,29,0
45680,41485,40,12571,11779,278,19,171,0,0,40
45690,40495,40.7,14113,13657,71,68,179,0,18,62
45692,36166,39,8518,8193,10,0,8,0,0,0
45693,37837,42.4,8056,7956,43,0,42,0,0,10
45694,50191,39.9,12635,12231,185,60,113,0,0,0
45701,28560,22.5,34320,30288,975,1932,782,22,32,133
45710,46023,45.3,5845,5700,82,4,3,0,0,0
45714,38415,45.3,9518,9131,257,39,93,0,0,0
45750,40551,42.1,27710,26460,261,405,375,10,52,90
45764,28366,34.1,9221,8584,294,48,105,0,7,0
45801,34395,35,24859,19296,4148,177,877,0,122,302
45804,25652,34.9,15456,9786,4819,16,525,0,103,138
45805,48151,35.9,23453,19020,2681,412,840,0,28,169
45806,55419,46.1,10917,10248,315,138,95,0,15,132
45807,59351,45.1,11428,10797,277,15,116,0,0,62
45810,42056,23.9,8422,7963,113,215,65,0,0,0
45822,46159,42.9,19427,18711,155,98,243,107,11,132
45833,51429,41.2,10570,10413,97,5,144,0,0,0
45840,48562,39.2,54386,50398,976,1283,2838,21,31,516
45872,42074,35.3,4255,4007,0,26,277,0,8,49
45875,62637,37.9,11293,10670,57,25,754,0,0,372
45879,39635,40.1,6284,5780,79,98,346,0,20,134
45885,46490,42.6,12520,12207,44,92,126,0,5,19
45887,47306,42.7,4416,4279,50,7,7,0,0,4
45891,43378,42.7,15096,14434,251,12,616,0,39,191
45895,53701,39,18333,17788,113,48,280,22,43,80
46001,45543,45.7,10425,10249,79,19,433,0,1,64
46011,54384,44.2,17318,14704,2107,48,219,0,19,29
46012,45775,39.8,19537,17885,1012,107,600,0,5,129
46013,37286,40,18059,16277,909,189,786,0,76,212
46016,23545,33.6,18181,12933,3736,39,1356,6,21,699
46017,45980,47.3,5675,5406,47,0,183,0,0,29
46032,96758,39.7,42957,36451,1407,3797,1828,0,45,491
46033,119104,40,36504,32626,603,2344,854,0,26,31
46034,63972,40.6,7358,7151,0,15,357,0,44,63
46036,40601,37.9,11458,10881,1,23,342,10,8,259
46037,98109,33.7,37888,32976,1639,2273,1071,0,5,13
46038,77201,34.7,39773,34521,2005,1839,1821,20,20,385
46040,74821,39.5,11900,10812,401,84,84,0,12,42
46041,46968,37.1,23761,21950,317,19,4493,0,54,1162
46052,49334,40.7,21884,21298,161,47,811,0,7,75
46055,84214,36.2,10081,8559,916,184,547,0,0,10
46060,60142,32.8,36918,32754,1957,766,1747,19,71,364
46062,78639,36.7,31956,29597,835,530,1088,0,0,404
46064,65109,37.1,15945,13801,1180,40,208,0,49,119
46069,49292,42.4,7052,6886,16,6,201,0,54,58
46072,53337,40.9,9651,9378,39,14,90,47,0,18
46074,93806,33.3,29786,23991,1074,2454,1277,0,14,950
46075,61867,32.4,3522,3339,120,13,55,0,7,2
46077,105990,37.2,26493,24070,523,1497,373,0,53,29
46106,75536,36.3,6541,6406,0,20,0,0,0,17
46107,39273,38.1,12658,12197,92,31,427,0,104,66
46112,74851,37.9,34063,31287,1575,713,812,34,73,83
46113,62753,31.2,15741,13586,1412,127,537,0,0,255
46118,60223,43.6,5105,4927,67,10,152,0,20,0
46120,43143,44.4,6008,5870,2,6,79,0,45,0
46121,57725,45.4,5441,5364,56,0,27,0,0,0
46122,61616,38.4,14709,14318,60,13,173,8,17,74
46123,78112,36.2,32558,28588,1973,574,2011,0,48,277
46124,40902,36.9,7465,6950,162,15,632,0,0,314
46131,53351,37.3,31183,29497,558,194,826,0,170,508
46135,47371,34.8,20737,18414,1471,361,518,0,137,94
46140,59630,39.7,38870,37458,481,309,646,17,249,57
46142,65925,39.8,30025,28188,608,333,831,14,3,336
46143,61556,36.4,51282,46631,1192,2021,2327,0,49,165
46148,47603,40,5204,5183,0,0,2,0,11,0
46151,50638,40.5,30770,29900,114,238,360,0,5,155
46157,49612,37.8,4124,4022,24,65,21,0,9,0
46158,58539,43.2,22248,21831,72,194,385,0,13,51
46160,50865,42.9,6285,6086,8,12,4,0,0,3
46163,75507,44,11643,11397,0,102,85,0,2,14
46164,57254,49,3989,3868,10,0,58,0,0,0
46167,73232,39.5,6389,6249,0,114,79,0,0,5
46168,61509,37.6,32114,28738,1757,1014,917,0,21,230
46173,42823,41.2,11433,10966,161,0,192,0,0,73
46176,47376,39.4,27529,25014,503,244,1585,48,138,1269
46181,67083,43.3,4673,4600,10,1,34,0,0,22
46184,61134,34.2,12462,12002,87,180,253,0,31,77
46201,26353,34.1,31080,21768,6465,78,4502,24,163,1559
46202,31499,31.4,16690,9771,5338,871,665,0,20,242
46203,31630,34.2,38000,30946,5277,57,3723,0,171,654
46204,41880,30.5,6309,4053,1681,134,625,0,0,209
46205,35126,34.2,27471,11252,14379,276,956,0,74,450
46208,32286,30.6,22565,9063,12319,192,711,0,33,447
46214,41657,35,24930,13386,8181,450,3355,134,82,1856
46217,62375,37.4,29891,26340,642,1117,1434,0,37,1215
46218,25292,37.5,29124,6484,21406,149,1602,25,37,410
46219,40775,39.5,34829,26535,6666,235,3229,0,47,625
46220,61414,35.8,34571,27612,4492,641,1692,0,32,863
46221,45722,33.8,26316,23206,1048,174,1585,0,169,902
46222,26606,31.9,33892,14901,13820,96,7205,0,256,4133
46224,30050,31.7,35510,17375,10142,755,9260,40,59,6111
46225,28461,36.8,7097,5242,927,26,906,0,28,647
46226,33352,33.3,45795,17025,25033,105,4516,60,166,1173
46227,36452,32.8,57935,45623,4047,4507,5363,0,53,2056
46228,57155,37.9,15257,6267,7747,498,1214,0,5,445
46229,45218,33.9,27988,14991,11241,356,1581,0,0,545
46231,60816,34,11312,6733,2968,720,1222,0,0,717
46234,67331,36.8,26939,21292,3820,431,971,0,0,601
46235,37942,28.1,31964,10964,18931,141,4229,13,130,686
46236,82227,40.8,26872,22138,3176,521,1361,0,112,288
46237,57859,33.6,40654,35888,1388,1978,1827,0,12,527
46239,67029,31.8,27196,21737,4093,416,557,0,73,223
46240,52855,37.4,19835,15950,1774,824,1498,31,68,480
46241,35134,32.7,31125,23759,3473,210,4462,0,132,2657
46250,53305,34.2,17840,14683,1770,579,1237,0,25,364
46254,41467,29.6,38256,10783,19331,1163,8232,0,48,5482
46256,69549,42,22803,18406,3136,595,794,0,67,287
46259,86329,37.1,11878,10915,105,633,84,0,147,36
46260,43495,35.4,32932,17059,10980,852,4224,0,27,2600
46268,42599,33.5,26049,10827,10595,1179,3221,0,36,2439
46278,96540,42,7506,5374,1698,327,95,0,0,10
46280,62175,37.9,6857,6054,315,334,185,0,12,41
46303,62981,37.1,13997,13172,40,55,945,0,0,236
46304,69437,38.5,24535,22941,471,598,1299,0,115,143
46307,69935,39.9,60326,52445,3191,1160,5511,10,109,2265
46310,59517,39.3,13610,13160,174,30,1009,0,0,70
46311,77463,40.4,22333,19813,711,324,2463,0,66,872
46312,27215,29.8,29387,8069,11688,58,14700,0,111,8677
46319,53312,35.8,17949,13642,2364,418,2312,0,41,1047
46320,26858,30.7,14884,3694,7070,41,5143,0,17,3352
46321,72532,44.3,23325,19174,934,1219,2740,13,92,1241
46322,62738,42,23429,19797,836,453,3562,0,103,1413
46323,46769,35.4,23182,14512,3864,456,6446,0,63,3399
46324,44346,34.5,22903,12842,5186,166,7400,0,146,3814
46327,31791,31.5,11333,5170,690,89,7110,0,110,4739
46341,60648,40.4,10342,9907,291,0,306,0,0,55
46342,55601,39,31378,27332,1219,194,5139,0,225,1912
46347,64837,39.5,4803,4604,75,66,202,0,21,4
46349,50213,45,3074,3048,10,13,56,0,0,3
46350,48409,40.6,43001,40267,632,131,3148,0,95,1113
46356,63283,37.9,17626,17035,32,8,866,11,19,381
46360,40419,40.6,43620,32106,8937,411,2150,27,115,477
46366,41111,41.7,5661,5380,47,33,297,0,7,58
46368,51480,38.4,38930,34079,3038,411,6424,0,68,636
46371,73190,36.5,3942,3888,28,0,365,0,0,0
46373,95787,42.3,14092,12744,35,184,1520,0,0,756
46375,73794,42,23506,20403,1085,631,2542,0,46,1000
46383,56178,35.9,39630,36340,1186,708,3244,43,195,516
46385,70781,39.2,39921,38152,511,468,3074,0,105,180
46391,65634,35.2,10558,8242,2013,55,624,2,38,49
46392,62250,38.6,8216,8111,14,0,343,0,34,1
46394,49098,39,12213,8087,381,63,4622,12,21,3349
46403,32814,39.1,12705,2411,9682,53,420,76,29,250
46404,27034,40.1,16935,232,16388,12,258,0,36,121
46405,37891,36.6,11378,10018,292,59,2949,0,68,662
46406,32418,36.6,10196,2977,6335,0,1374,6,0,510
46407,18371,36.1,12473,281,12038,25,290,12,31,41
46408,32648,37.2,16339,6230,8922,218,1535,0,84,560
46409,29047,32.4,8695,1057,7059,15,707,0,63,295
46410,47892,36.6,38690,16112,18997,438,4989,0,243,1724
46501,47382,35,3740,3711,0,2,49,0,0,11
46506,49896,36.8,9869,9407,35,53,589,0,19,355
46507,54325,43.1,9321,8417,374,158,367,0,20,12
46511,46736,42.2,4384,3992,198,3,216,20,21,27
46514,46429,39.2,39975,35088,1667,1136,3896,24,14,722
46516,37331,32.9,34257,25556,4872,203,7417,6,36,2338
46517,41662,35.6,23361,17537,3121,46,5104,13,83,2107
46526,48302,33.6,32957,28695,976,395,7015,0,41,1847
46528,51638,33.9,25116,23407,187,47,3687,43,0,844
46530,90652,41.4,29932,26913,752,1706,693,0,60,59
46534,39081,43.3,11048,10698,14,12,358,0,0,168
46538,52292,40.6,4023,3822,15,15,200,0,8,142
46540,56521,29.6,11579,11172,0,0,798,0,20,50
46544,43918,36.4,31217,28050,1486,426,765,23,87,115
46545,34935,36.1,24147,20194,1953,587,2050,7,45,814
46552,55154,41.9,7153,7002,33,7,165,0,21,0
46555,47500,43.3,2961,2835,4,0,80,0,3,35
46561,61961,39.4,14130,13474,220,30,568,0,62,181
46562,51991,38.4,5129,4904,0,7,295,0,26,111
46563,47959,39.9,23823,21569,197,156,3206,0,68,1354
46567,54507,43.6,9093,8732,86,12,277,0,5,124
46574,49646,43.1,7678,7408,83,0,178,0,31,67
46580,49290,40.4,21354,19368,238,480,2322,0,32,1114
46582,57139,36.9,12238,10375,122,360,1494,0,9,1152
46590,51667,31,4934,4465,30,39,415,0,60,80
46613,29250,29.7,11110,6864,2754,171,2122,0,152,570
46614,47946,41.9,30236,25160,3133,449,1518,28,89,410
46615,39747,33.8,14877,10682,3200,143,1104,11,107,208
46616,35546,32.9,5342,3561,1246,169,642,8,19,181
46617,48348,33.7,9699,7169,1932,147,559,0,58,246
46619,36489,34.7,22114,14876,4396,49,6025,7,29,1692
46628,40561,36.5,26020,16156,8012,206,2214,0,122,571
46635,51643,45.7,5868,4950,608,56,317,0,107,61
46637,46760,34.8,14446,12065,1356,440,884,0,39,143
46701,48150,40.1,7707,7599,61,0,146,0,6,0
46703,46742,37.8,17608,16307,155,135,778,8,45,25
46706,50812,40,19095,18554,27,79,581,0,5,150
46711,43168,29.4,7626,7473,9,39,219,0,0,78
46714,45321,41.2,14599,14169,78,43,270,0,32,55
46721,46129,37.9,5109,4998,0,0,146,0,0,18
46723,57829,39.8,7372,7243,0,16,115,0,9,33
46725,54288,41.7,23102,22249,94,62,476,0,118,228
46733,50349,40.8,18274,17625,201,44,1226,0,63,233
46737,53982,43.7,7260,6626,0,202,136,0,46,12
46738,42820,36,7858,7675,8,9,57,0,16,23
46742,52539,47.5,3492,3267,46,46,74,0,0,5
46746,47371,36.7,4113,3909,10,4,610,0,0,48
46747,43970,46,3054,2938,34,4,69,0,3,0
46748,67258,35,5769,5541,0,88,142,0,0,27
46750,46225,39.9,27337,26435,227,265,569,3,37,80
46755,46461,37.9,15092,14580,3,161,930,0,18,76
46761,46261,32.4,12171,11846,10,84,581,0,0,12
46765,73286,39,5625,5465,26,19,102,0,21,0
46774,50298,36.7,16967,16205,291,42,883,58,16,220
46777,50661,41,6200,6078,7,50,257,0,18,21
46783,76138,38.9,6538,6296,172,11,53,0,0,0
46784,47586,46.1,2269,2221,0,18,6,0,0,4
46795,51804,44.9,5767,5629,0,57,27,0,9,0
46803,22927,28.3,9737,4368,4025,335,2007,0,33,559
46804,62590,39.9,28089,25108,1113,1139,1226,0,25,204
46805,35370,34.1,20828,16189,2169,803,1217,14,87,602
46806,27622,28.6,25316,8250,12178,813,5640,147,107,2831
46807,41862,30.3,16008,12170,2120,187,2225,0,56,657
46808,40603,33.1,18951,16452,932,422,1278,0,52,424
46809,35742,41.5,7900,6183,1258,17,359,0,41,107
46814,113136,38.1,12615,10568,573,657,377,0,17,292
46815,57779,36.9,27366,23103,2875,452,680,15,153,24
46816,32750,36.1,17970,8093,6714,1940,1663,0,53,469
46818,55675,35.2,20498,18713,384,401,1231,0,111,240
46819,44821,38.6,9199,7554,917,54,1055,0,65,120
46825,50950,36.9,28740,24207,1849,1272,1502,0,11,604
46835,58489,36.7,33268,28256,2107,1340,848,0,86,381
46845,84537,40.1,21560,19549,738,678,585,0,31,178
46901,36754,41.5,39096,33818,3147,212,1151,9,195,484
46902,42831,40.1,36239,31787,2667,794,1328,46,68,265
46923,48466,42.2,7836,7625,36,10,599,0,20,22
46933,41275,40.6,6486,6101,52,59,212,0,0,41
46936,56986,43.1,6208,6057,7,5,86,0,0,0
46947,38775,38.2,28626,23913,570,457,4821,42,32,2964
46952,39989,45.7,19598,17228,963,262,804,0,40,54
46953,33822,35.1,24497,20108,3475,78,1360,0,36,178
46962,45301,35.4,10200,9644,136,13,258,0,96,183
46970,39725,39.6,23270,20767,1764,53,391,8,204,108
46975,42349,43,14845,14464,113,31,354,9,85,8
46979,71689,41.7,4851,4729,24,8,45,0,39,0
46992,43063,44.1,16443,15925,40,101,229,0,114,124
46996,44073,40.2,7283,7067,24,44,183,0,7,0
47001,47067,41.6,10473,10185,6,87,50,0,63,22
47006,64603,40.2,11494,11271,17,173,76,0,0,20
47012,46756,39.3,10382,10109,39,79,86,0,0,15
47018,58011,45.1,4328,4186,6,54,33,40,29,12
47025,62538,41,22871,21999,344,112,463,0,63,181
47031,41667,44.1,5213,5082,0,0,19,0,27,14
47032,52198,40.1,3153,3128,0,0,6,0,0,6
47040,46056,43.2,5335,5188,112,0,19,0,0,7
47041,59145,38.3,6325,6215,12,8,120,0,4,43
47042,43899,40.5,4241,4129,99,0,69,0,7,0
47043,41000,38.7,5446,5354,10,15,51,0,12,2
47060,64560,43.4,6322,6259,0,0,51,0,0,14
47106,66310,41.9,4296,4163,0,0,136,0,0,46
47111,55242,38.7,14974,13729,469,22,1068,0,0,458
47112,52769,40.9,16438,15965,64,93,392,0,0,90
47119,80664,44,11047,10624,183,110,66,0,17,0
47122,71852,38.9,10502,10254,44,22,90,0,21,34
47124,73780,36.8,4367,4260,0,74,22,0,6,9
47126,55288,40.6,4317,4215,33,0,0,0,0,0
47129,40323,37.4,19638,17657,1091,44,2418,0,42,260
47130,50840,38,45200,36541,5971,687,1733,20,37,244
